TRDAR_CD,TRDAR_CD_NM,TRDAR_SE_CD_NM,display_as_of,display_window,recent_4q_sales_per_store_won,seoul_observed_percentile,actual_market_level,recent_4q_vs_prior_year_pct,year_over_year_trend,recent_4q_avg_store_count,recent_4q_quarterly_variation_pct,quarterly_variation_flag,observation_scope,metric_interpretation,permitted_decision_use,prohibited_interpretation,forecast_status,recent_4q_total_sales_won,recent_4q_total_sales_percentile,store_count_interpretation,field_check_risks,field_check_priority,priority_interpretation
3120120,화곡역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1974932929.4117649,98.49624060150376,관측 상권 상위 10%,16.52794591352109,전년동기 대비 증가,4.25,12.778134735615923,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,8393464950.0,96.2406015037594,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120129,구로디지털단지,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1907394374.6666667,98.24561403508773,관측 상권 상위 10%,1.4251635589542344,전년동기 수준 유지,1.5,36.9987000551179,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2861091562.0,81.70426065162907,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120241,거여역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1798321406.0,97.99498746867168,관측 상권 상위 10%,4.033730560874682,전년동기 수준 유지,1.0,9.991590822306955,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1798321406.0,68.1704260651629,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120133,서울시흥동우체국(홈플러스시흥점),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1689246651.3333333,97.74436090225564,관측 상권 상위 10%,-32.21562737119793,전년동기 대비 감소,1.5,33.858376056702184,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2533869977.0,77.94486215538848,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모 / 전년동기 대비 감소 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110601,신월1동우편취급국,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1669376504.0,97.4937343358396,관측 상권 상위 10%,-4.004547766615452,전년동기 수준 유지,1.0,4.562093796410948,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1669376504.0,65.16290726817043,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110431,상계역,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1640765264.0,97.24310776942356,관측 상권 상위 10%,10.433110700211712,전년동기 대비 증가,2.0,5.090263531243926,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3281530528.0,84.71177944862156,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120083,등나무근린공원,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1627905210.5,96.99248120300751,관측 상권 상위 10%,2.710313169916234,전년동기 수준 유지,2.0,5.483945061875555,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3255810421.0,84.21052631578947,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110002,독립문역 1번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1473703791.0,96.49122807017544,관측 상권 상위 10%,,전년동기 수준 유지,1.0,7.1020361743874085,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1473703791.0,61.40350877192983,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120127,구로구청,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1459770222.0,96.2406015037594,관측 상권 상위 10%,69.43634541055647,전년동기 대비 증가,1.0,15.983927553891288,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1459770222.0,61.152882205513784,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모 / 급격한 증가 원인 확인,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120121,까치산역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1416514249.0,95.98997493734336,관측 상권 상위 10%,,전년동기 수준 유지,1.0,5.761589304464054,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1416514249.0,59.899749373433586,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3130222,오류시장,전통시장,2026Q2,2025Q3~2026Q2 실제 관측,1374615192.0,95.73934837092732,관측 상권 상위 10%,-2.6844655435066644,전년동기 수준 유지,2.0,2.0636806551740055,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2749230384.0,79.69924812030075,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120023,서울시청,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1359800546.25,95.48872180451129,관측 상권 상위 10%,23.53040465370806,전년동기 대비 증가,4.0,17.27704094850179,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,5439202185.0,92.23057644110276,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120152,신대방삼거리역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1358518925.0666666,95.23809523809524,관측 상권 상위 10%,9.393374018004865,전년동기 수준 유지,3.75,25.84362670384566,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,5094445969.0,91.47869674185463,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110892,관악구 중앙길,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1322461033.8181818,94.9874686716792,관측 상권 상위 10%,-18.028555288900595,전년동기 대비 감소,2.75,26.984792484655543,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3636767843.0,85.96491228070175,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 전년동기 대비 감소 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120079,창동역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1314590036.5,94.73684210526316,관측 상권 상위 10%,16.40799564959852,전년동기 대비 증가,2.0,12.153528513868856,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2629180073.0,78.69674185463658,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120247,굽은다리역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1212854832.0,94.48621553884712,관측 상권 상위 10%,-6.488023262763464,전년동기 수준 유지,2.0,4.302790542678121,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2425709664.0,77.44360902255639,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120220,대치역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1184872504.0,94.23558897243107,관측 상권 상위 10%,-12.740961890473512,전년동기 대비 감소,4.5,11.22023932862357,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,5331926268.0,91.97994987468672,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 전년동기 대비 감소,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3130002,세종마을음식문화거리(금천교시장),전통시장,2026Q2,2025Q3~2026Q2 실제 관측,1160527578.3529413,93.98496240601504,관측 상권 상위 10%,30.08872627048809,전년동기 대비 증가,4.25,27.758920900755545,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,4932242208.0,90.97744360902256,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110703,개봉역,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1158509557.0,93.734335839599,관측 상권 상위 10%,23.07806342682308,전년동기 대비 증가,2.0,5.906350198667354,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,2317019114.0,75.18796992481202,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120020,시청역_1번,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1140119626.5454545,93.48370927318297,관측 상권 상위 10%,-9.481192103101645,전년동기 수준 유지,2.75,4.291907903721117,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3135328973.0,83.45864661654136,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3110632,방화역 3번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,1124672887.2,93.23308270676692,관측 상권 상위 10%,-19.72261605825645,전년동기 대비 감소,1.25,31.421594988479608,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,1405841109.0,59.3984962406015,평균 2개 미만: 소수 점포 매출 집중 가능,소수 점포 분모 / 전년동기 대비 감소 / 분기별 변동 주의,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120087,응암역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1071546316.0,92.98245614035088,관측 상권 상위 10%,-11.08458788870843,전년동기 대비 감소,3.0,5.436736098799646,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3214638948.0,83.70927318295739,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 전년동기 대비 감소,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120110,목동역 8번출구,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1063700306.7692308,92.73182957393485,관측 상권 상위 10%,63.483048295070056,전년동기 대비 증가,3.25,12.946495408388294,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,3457025997.0,85.46365914786968,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 급격한 증가 원인 확인,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
3120107,공덕역(공덕오거리),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,1054968361.4736842,92.4812030075188,관측 상권 상위 10%,-10.233050979498293,전년동기 대비 감소,4.75,10.750997119216594,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음,5011099717.0,91.22807017543859,평균 2~5개: 점포별 편차 확인 필요,점포별 편차 가능 / 전년동기 대비 감소,현장검증 필요,"출점 추천이 아니라, 임대료·경쟁점·브랜드 적합도를 추가 조사할 순서"
